timestamp,0,1,2,3,4,5,6,7,assetno
18880200000,0.032,-0.156,0.027000000000000003,0.027000000000000003,0.002,-0.122,-0.034,-0.151,A1
18880800000,-0.071,-0.107,0.0,0.051,-0.17800000000000002,-0.132,-0.078,-0.051,A1
18881400000,-0.132,-0.042,-0.044000000000000004,0.012,-0.09300000000000001,-0.12,-0.183,-0.1,A1
18882000000,-0.129,-0.122,0.002,0.037000000000000005,-0.09300000000000001,-0.28800000000000003,-0.156,-0.09,A1
18882600000,0.022000000000000002,-0.129,-0.14400000000000002,-0.08800000000000001,-0.024,-0.083,-0.129,-0.098,A1
18883200000,-0.027000000000000003,-0.142,-0.071,-0.127,-0.1,-0.193,-0.149,-0.081,A1
18883800000,-0.127,-0.16399999999999998,-0.13699999999999998,-0.154,-0.107,-0.127,-0.195,-0.068,A1
18884400000,-0.2,-0.127,-0.222,-0.1,-0.028999999999999998,-0.017,-0.168,-0.14400000000000002,A1
18885000000,-0.21,-0.071,-0.20800000000000002,-0.09,-0.005,-0.1,-0.098,-0.18100000000000002,A1
18885600000,-0.14400000000000002,-0.115,-0.317,-0.20800000000000002,-0.085,-0.078,-0.063,-0.095,A1
18886200000,-0.122,0.017,-0.23399999999999999,-0.315,-0.055999999999999994,0.024,0.027000000000000003,-0.12,A1
18886800000,-0.18600000000000003,-0.095,-0.315,-0.251,-0.076,-0.078,0.039,-0.166,A1
18887400000,-0.205,-0.078,-0.266,-0.151,-0.098,-0.078,-0.09,-0.16399999999999998,A1
18888000000,-0.198,-0.063,-0.149,-0.078,-0.2,0.051,-0.076,-0.161,A1
18888600000,-0.151,-0.122,-0.122,-0.149,-0.325,0.085,-0.115,-0.055999999999999994,A1
18889200000,-0.022000000000000002,-0.132,-0.17300000000000001,-0.039,-0.081,-0.122,-0.063,-0.1,A1
18889800000,-0.059000000000000004,-0.09,-0.171,-0.11699999999999999,-0.122,0.02,-0.11199999999999999,-0.139,A1
18890400000,-0.122,-0.139,-0.034,-0.083,-0.17800000000000002,-0.188,-0.071,0.015,A1
18891000000,-0.071,0.006999999999999999,0.1,-0.054000000000000006,-0.146,-0.254,-0.183,0.042,A1
18891600000,-0.132,-0.015,-0.09300000000000001,-0.02,-0.027000000000000003,-0.13699999999999998,-0.129,0.083,A1
18892200000,-0.12,-0.12,-0.037000000000000005,-0.01,-0.20800000000000002,-0.105,-0.156,0.022000000000000002,A1
18892800000,-0.039,-0.037000000000000005,-0.039,-0.061,-0.11699999999999999,-0.23199999999999998,-0.122,-0.002,A1
18893400000,-0.022000000000000002,-0.166,0.027000000000000003,-0.17300000000000001,-0.015,0.006999999999999999,-0.193,-0.032,A1
18894000000,-0.078,-0.095,0.037000000000000005,-0.1,-0.188,-0.13699999999999998,-0.17800000000000002,0.071,A1
18894600000,-0.105,-0.125,-0.059000000000000004,-0.14400000000000002,-0.14400000000000002,-0.098,-0.18100000000000002,-0.11699999999999999,A1
18895200000,-0.105,-0.005,0.015,-0.13699999999999998,-0.08800000000000001,-0.18100000000000002,-0.076,-0.11699999999999999,A1
18895800000,-0.085,-0.12,-0.127,-0.183,-0.006999999999999999,-0.039,-0.11199999999999999,-0.1,A1
18896400000,-0.10300000000000001,-0.051,-0.11699999999999999,-0.22,-0.083,-0.11699999999999999,-0.095,-0.151,A1
18897000000,-0.151,-0.1,-0.17600000000000002,-0.09300000000000001,0.051,-0.071,-0.054000000000000006,-0.198,A1
18897600000,-0.195,-0.17300000000000001,-0.156,-0.166,0.039,-0.13699999999999998,0.006999999999999999,-0.151,A1
18898200000,-0.18600000000000003,-0.11699999999999999,-0.22,-0.183,0.028999999999999998,-0.037000000000000005,-0.027000000000000003,-0.132,A1
18898800000,-0.183,-0.059000000000000004,-0.171,-0.195,0.027000000000000003,-0.095,-0.054000000000000006,-0.139,A1
18899400000,-0.134,-0.027000000000000003,-0.166,-0.242,-0.063,-0.083,-0.09,-0.055999999999999994,A1
18900000000,-0.171,-0.049,-0.168,-0.18600000000000003,0.09300000000000001,-0.002,-0.146,-0.14400000000000002,A1
18900600000,-0.195,-0.098,-0.127,-0.149,-0.12,0.042,-0.11199999999999999,-0.18600000000000003,A1
18901200000,-0.11699999999999999,-0.071,-0.098,-0.149,0.01,-0.107,-0.071,-0.151,A1
18901800000,-0.095,-0.107,-0.134,-0.156,-0.024,-0.11,-0.11699999999999999,-0.125,A1
18902400000,-0.055999999999999994,-0.107,-0.11199999999999999,-0.127,-0.071,-0.188,-0.171,-0.076,A1
18903000000,0.044000000000000004,-0.10300000000000001,-0.10300000000000001,-0.168,-0.18600000000000003,-0.107,-0.14400000000000002,-0.071,A1
18903600000,-0.039,-0.139,-0.071,-0.01,-0.024,-0.18100000000000002,-0.073,-0.132,A1
18904200000,-0.127,-0.09,-0.005,-0.006999999999999999,-0.046,-0.281,-0.044000000000000004,-0.14400000000000002,A1
18904800000,-0.1,-0.032,0.005,0.015,-0.244,-0.159,-0.09,-0.085,A1
18905400000,0.015,-0.11199999999999999,-0.032,-0.095,-0.237,-0.066,-0.2,-0.105,A1
18906000000,0.002,-0.132,0.012,-0.098,-0.21,-0.242,-0.239,-0.107,A1
18906600000,-0.01,-0.071,0.002,-0.063,-0.055999999999999994,-0.254,-0.242,-0.055999999999999994,A1
18907200000,-0.142,-0.107,0.017,-0.17600000000000002,-0.198,-0.059000000000000004,-0.139,-0.024,A1
